Postcode,Description,Grid Reference,X (easting),Y (northing),Latitude,Longitude
BD22 9JR,BD22 9JR,SE 03310 35067,403310,435067,53.81188,-1.9512135
BD22 9JS,BD22 9JS,SE 03152 35017,403152,435017,53.811432,-1.9536135
BD22 9JT,BD22 9JT,SE 03208 35198,403208,435198,53.813058,-1.9527612
BD22 9JU,postcode not found,,,,,
BD22 9JW,BD22 9JW,SE 03333 35363,403333,435363,53.81454,-1.9508611
BD22 9JX,postcode not found,,,,,
BD22 9JY,BD22 9JY,SE 03437 34738,403437,434738,53.808922,-1.9492883
BD22 9JZ,BD22 9JZ,SE 03325 34806,403325,434806,53.809534,-1.9509884
BD22 9LA,BD22 9LA,SE 03161 35221,403161,435221,53.813265,-1.9534748
BD22 9LB,BD22 9LB,SE 03171 35280,403171,435280,53.813795,-1.9533223
BD22 9LD,BD22 9LD,SE 03121 35358,403121,435358,53.814497,-1.954081
BD22 9LE,BD22 9LE,SE 03138 35224,403138,435224,53.813292,-1.9538241
BD22 9LF,BD22 9LF,SE 03072 35195,403072,435195,53.813032,-1.9548267
BD22 9LG,BD22 9LG,SE 03255 34997,403255,434997,53.811251,-1.9520495
BD22 9LH,BD22 9LH,SE 03071 34966,403071,434966,53.810974,-1.9548441
BD22 9LJ,BD22 9LJ,SE 03227 35031,403227,435031,53.811557,-1.9524744
BD22 9LL,BD22 9LL,SE 03243 34891,403243,434891,53.810299,-1.9522328
BD22 9LN,BD22 9LN,SE 03168 34832,403168,434832,53.809769,-1.9533723
BD22 9LP,BD22 9LP,SE 03137 34790,403137,434790,53.809392,-1.9538435
BD22 9LQ,postcode not found,,,,,
BD22 9LR,BD22 9LR,SE 03188 34734,403188,434734,53.808888,-1.9530696
BD22 9LS,BD22 9LS,SE 03080 34776,403080,434776,53.809266,-1.9547093
BD22 9LT,BD22 9LT,SE 03064 34764,403064,434764,53.809158,-1.9549523
BD22 9LU,BD22 9LU,SE 03063 34759,403063,434759,53.809113,-1.9549676
BD22 9LW,BD22 9LW,SE 03131 34733,403131,434733,53.808879,-1.9539352
BD22 9LX,BD22 9LX,SE 03053 34739,403053,434739,53.808934,-1.9551196
BD22 9LY,BD22 9LY,SE 03049 34745,403049,434745,53.808988,-1.9551803
BD22 9NA,BD22 9NA,SE 03241 34750,403241,434750,53.809031,-1.9522646
BD22 9NB,postcode not found,,,,,
BD22 9ND,BD22 9ND,SE 03443 34479,403443,434479,53.806594,-1.9492
BD22 9NE,BD22 9NE,SE 03411 34484,403411,434484,53.80664,-1.9496859
BD22 9NF,BD22 9NF,SE 03427 34377,403427,434377,53.805678,-1.9494441
BD22 9NH,BD22 9NH,SE 03667 34350,403667,434350,53.805434,-1.9458001
BD22 9NJ,BD22 9NJ,SE 03596 34404,403596,434404,53.805919,-1.9468776
BD22 9NL,BD22 9NL,SE 03540 34447,403540,434447,53.806306,-1.9477274
BD22 9NN,BD22 9NN,SE 03592 34539,403592,434539,53.807133,-1.9469368
BD22 9NP,BD22 9NP,SE 03984 34366,403984,434366,53.805575,-1.9409864
BD22 9NQ,BD22 9NQ,SE 03496 34443,403496,434443,53.806271,-1.9483956
BD22 9NR,BD22 9NR,SE 04005 34351,404005,434351,53.80544,-1.9406677
BD22 9NS,BD22 9NS,SE 04181 34361,404181,434361,53.805529,-1.9379951
BD22 9NT,BD22 9NT,SE 04099 34457,404099,434457,53.806392,-1.939239
BD22 9NU,BD22 9NU,SE 03638 34595,403638,434595,53.807636,-1.9462376
BD22 9NX,postcode not found,,,,,
BD22 9PH,BD22 9PH,SE 03862 37046,403862,437046,53.829664,-1.9428063
BD22 9PJ,BD22 9PJ,SE 03770 36982,403770,436982,53.829089,-1.9442048
BD22 9PT,BD22 9PT,SE 03849 34687,403849,434687,53.808461,-1.9430324
BD22 9PU,BD22 9PU,SE 03838 35098,403838,435098,53.812155,-1.9431945
BD22 9PX,BD22 9PX,SE 03728 35325,403728,435325,53.814196,-1.9448624
BD22 9PY,postcode not found,,,,,
BD22 9QA,BD22 9QA,SE 03681 34117,403681,434117,53.803339,-1.9455902
BD22 9QB,BD22 9QB,SE 03265 34210,403265,434210,53.804178,-1.9519057
BD22 9QD,BD22 9QD,SE 02708 34287,402708,434287,53.804873,-1.9603625
BD22 9QE,BD22 9QE,SE 02053 33919,402053,433919,53.801568,-1.9703105
BD22 9QF,BD22 9QF,SE 03523 34020,403523,434020,53.802468,-1.9479903
BD22 9QG,postcode not found,,,,,
BD22 9QH,BD22 9QH,SE 02546 34480,402546,434480,53.806608,-1.9628208
BD22 9QJ,BD22 9QJ,SE 02970 34627,402970,434627,53.807927,-1.9563811
BD22 9QL,BD22 9QL,SE 02935 34890,402935,434890,53.810291,-1.9569102
BD22 9QN,BD22 9QN,SE 01980 34261,401980,434261,53.804642,-1.9714168
BD22 9QP,BD22 9QP,SE 02769 34854,402769,434854,53.809969,-1.9594314
BD22 9QQ,BD22 9QQ,SE 01519 33373,401519,433373,53.796663,-1.9784208
BD22 9QR,BD22 9QR,SE 02569 35022,402569,435022,53.81148,-1.9624673
BD22 9QS,BD22 9QS,SE 02506 35084,402506,435084,53.812037,-1.9634235
BD22 9QT,BD22 9QT,SE 02328 35273,402328,435273,53.813737,-1.9661254
BD22 9QU,BD22 9QU,SE 02021 35204,402021,435204,53.813118,-1.9707884
BD22 9QW,BD22 9QW,SE 01930 35128,401930,435128,53.812435,-1.9721709
BD22 9QX,postcode not found,,,,,
BD22 9QY,BD22 9QY,SE 01751 34670,401751,434670,53.808319,-1.9748918
BD22 9QZ,BD22 9QZ,SE 02138 35449,402138,435449,53.815319,-1.9690099
BD22 9RA,BD22 9RA,SE 01136 34838,401136,434838,53.809831,-1.9842303
BD22 9RB,BD22 9RB,SE 01823 35294,401823,435294,53.813927,-1.973795
BD22 9RD,BD22 9RD,SE 02166 35520,402166,435520,53.815957,-1.9685842
BD22 9RE,BD22 9RE,SE 01556 35876,401556,435876,53.819159,-1.9778473
BD22 9RF,BD22 9RF,SE 01941 36127,401941,436127,53.821414,-1.9719979
BD22 9RG,BD22 9RG,SE 03036 35488,403036,435488,53.815666,-1.9553707
BD22 9RH,BD22 9RH,SE 02172 36112,402172,436112,53.821278,-1.9684891
BD22 9RJ,BD22 9RJ,SE 02562 36025,402562,436025,53.820495,-1.9625656
BD22 9RL,BD22 9RL,SE 02904 36079,402904,436079,53.820978,-1.9573702
BD22 9RN,BD22 9RN,SE 03129 35978,403129,435978,53.820069,-1.9539534
BD22 9RP,BD22 9RP,SE 03463 35946,403463,435946,53.81978,-1.9488804
BD22 9RQ,BD22 9RQ,SD 99678 35345,399678,435345,53.814388,-2.0063723
BD22 9RR,BD22 9RR,SE 03288 35723,403288,435723,53.817776,-1.9515408
BD22 9RS,BD22 9RS,SE 02702 35674,402702,435674,53.817339,-1.960442
BD22 9RT,BD22 9RT,SE 02531 35532,402531,435532,53.816064,-1.9630404
BD22 9RU,BD22 9RU,SE 02666 35552,402666,435552,53.816243,-1.9609898
BD22 9RX,BD22 9RX,SE 02923 35644,402923,435644,53.817068,-1.9570855
BD22 9RY,BD22 9RY,SE 03066 35538,403066,435538,53.816115,-1.9549146
BD22 9SA,BD22 9SA,SE 03180 35549,403180,435549,53.816213,-1.953183
BD22 9SB,BD22 9SB,SE 03161 35452,403161,435452,53.815341,-1.9534725
BD22 9SD,BD22 9SD,SE 03049 35390,403049,435390,53.814785,-1.9551742
BD22 9SE,BD22 9SE,SE 02955 35458,402955,435458,53.815397,-1.9566012
BD22 9SF,BD22 9SF,SE 03167 35379,403167,435379,53.814685,-1.9533821
BD22 9SG,BD22 9SG,SE 04894 34254,404894,434254,53.804561,-1.9271702
BD22 9SH,BD22 9SH,SE 04181 34257,404181,434257,53.804594,-1.9379965
BD22 9SJ,BD22 9SJ,SE 04357 34238,404357,434238,53.804422,-1.9353244
BD22 9SL,BD22 9SL,SE 04337 34133,404337,434133,53.803478,-1.9356295
BD22 9SN,BD22 9SN,SE 04568 34301,404568,434301,53.804986,-1.9321196
BD22 9SP,BD22 9SP,SE 04860 33907,404860,433907,53.801442,-1.9276919
BD22 9SQ,BD22 9SQ,SE 02830 35277,402830,435277,53.81377,-1.9585013
BD22 9SR,BD22 9SR,SE 04136 34741,404136,434741,53.808944,-1.9386735
BD22 9SS,BD22 9SS,SE 04386 35438,404386,435438,53.815207,-1.9348674
BD22 9ST,BD22 9ST,SE 04053 35999,404053,435999,53.820252,-1.9399178
BD22 9SU,BD22 9SU,SE 03931 36331,403931,436331,53.823237,-1.9417668
BD22 9SX,BD22 9SX,SE 03863 36737,403863,436737,53.826886,-1.9427949
BD22 9SY,BD22 9SY,SE 03788 36181,403788,436181,53.82189,-1.9439409
BD22 9TA,BD22 9TA,SE 03909 35814,403909,435814,53.81859,-1.9421074
BD22 9TD,BD22 9TD,SE 03823 35615,403823,435615,53.816802,-1.9434161
BD22 9UA,postcode not found,,,,,
BD22 9US,postcode not found,,,,,
BD22 9UT,postcode not found,,,,,
BD22 9UU,postcode not found,,,,,
BD22 9UW,postcode not found,,,,,
BD22 9UX,postcode not found,,,,,
BD22 9UY,postcode not found,,,,,
BD22 9UZ,postcode not found,,,,,
BD22 9WP,postcode not found,,,,,
BD22 9WQ,postcode not found,,,,,
BD22 9WR,postcode not found,,,,,
BD22 9WS,BD22 9WS,SE 05731 40995,405731,440995,53.86514,-1.914338
BD22 9WT,BD22 9WT,SE 05731 40995,405731,440995,53.86514,-1.914338
BD22 9WU,postcode not found,,,,,
BD22 9WW,postcode not found,,,,,
BD22 9WX,BD22 9WX,SE 05731 40995,405731,440995,53.86514,-1.914338
BD22 9WY,postcode not found,,,,,
BD22 9WZ,postcode not found,,,,,
BD22 9YA,postcode not found,,,,,
BD22 9YP,postcode not found,,,,,
BD22 9YR,postcode not found,,,,,
BD22 9YS,postcode not found,,,,,
BD22 9YT,postcode not found,,,,,
BD22 9YU,postcode not found,,,,,
BD22 9YW,postcode not found,,,,,
BD22 9YX,postcode not found,,,,,
BD3 0AB,BD3 0AB,SE 17878 33667,417878,433667,53.799004,-1.7300546
BD3 0AD,BD3 0AD,SE 17726 33698,417726,433698,53.799287,-1.7323605
BD3 0AE,BD3 0AE,SE 17750 33789,417750,433789,53.800105,-1.7319909
BD3 0AF,BD3 0AF,SE 17595 33603,417595,433603,53.798438,-1.7343547
BD3 0AG,BD3 0AG,SE 17689 33837,417689,433837,53.800538,-1.7329143
BD3 0AH,BD3 0AH,SE 17667 33683,417667,433683,53.799155,-1.7332571
BD3 0AJ,BD3 0AJ,SE 17662 33574,417662,433574,53.798175,-1.7333392
BD3 0AL,BD3 0AL,SE 17616 33730,417616,433730,53.799579,-1.7340287
BD3 0AN,BD3 0AN,SE 17644 33679,417644,433679,53.799119,-1.7336065
BD3 0AP,BD3 0AP,SE 17664 33826,417664,433826,53.80044,-1.7332945
BD3 0AQ,BD3 0AQ,SE 17696 33695,417696,433695,53.799262,-1.7328161
BD3 0AR,BD3 0AR,SE 17782 33609,417782,433609,53.798486,-1.7315154
BD3 0AS,BD3 0AS,SE 17792 33738,417792,433738,53.799645,-1.7313562
BD3 0AT,BD3 0AT,SE 17843 33740,417843,433740,53.799661,-1.7305818
BD3 0AU,BD3 0AU,SE 17759 33605,417759,433605,53.79845,-1.7318648
BD3 0AW,BD3 0AW,SE 17620 33759,417620,433759,53.799839,-1.7339663
BD3 0AX,BD3 0AX,SE 17141 33548,417141,433548,53.797959,-1.7412503
BD3 0AY,BD3 0AY,SE 17141 33548,417141,433548,53.797959,-1.7412503
BD3 0AZ,BD3 0AZ,SE 17566 33733,417566,433733,53.799607,-1.7347876
BD3 0BA,BD3 0BA,SE 17590 33777,417590,433777,53.800002,-1.7344208
BD3 0BB,postcode not found,,,,,
BD3 0BD,BD3 0BD,SE 17121 33506,417121,433506,53.797582,-1.7415562
BD3 0BE,BD3 0BE,SE 17073 33508,417073,433508,53.797601,-1.7422848
BD3 0BG,BD3 0BG,SE 17212 33535,417212,433535,53.79784,-1.7401731
BD3 0BH,postcode not found,,,,,
BD3 0BJ,BD3 0BJ,SE 17220 33441,417220,433441,53.796994,-1.7400569
BD3 0BL,postcode not found,,,,,
BD3 0BN,postcode not found,,,,,
BD3 0BP,BD3 0BP,SE 17259 33487,417259,433487,53.797407,-1.7394623
BD3 0BQ,BD3 0BQ,SE 16986 33655,416986,433655,53.798925,-1.7435976
BD3 0BS,BD3 0BS,SE 17196 33583,417196,433583,53.798272,-1.7404134
BD3 0BT,postcode not found,,,,,
BD3 0BU,postcode not found,,,,,
BD3 0BW,BD3 0BW,SE 17190 33679,417190,433679,53.799135,-1.7404991
BD3 0BX,BD3 0BX,SE 16959 33527,416959,433527,53.797776,-1.7440145
BD3 0BY,BD3 0BY,SE 16958 33491,416958,433491,53.797452,-1.7440316
BD3 0BZ,BD3 0BZ,SE 17171 33486,417171,433486,53.797401,-1.7407983
BD3 0DA,BD3 0DA,SE 16991 33461,416991,433461,53.797182,-1.7435323
BD3 0DB,BD3 0DB,SE 17012 33489,417012,433489,53.797433,-1.743212
BD3 0DD,BD3 0DD,SE 17017 33562,417017,433562,53.798089,-1.743132
BD3 0DE,postcode not found,,,,,
BD3 0DF,postcode not found,,,,,
BD3 0DG,BD3 0DG,SE 17077 33920,417077,433920,53.801304,-1.7422014
BD3 0DH,BD3 0DH,SE 16985 33813,416985,433813,53.800346,-1.7436041
BD3 0DJ,BD3 0DJ,SE 17055 34046,417055,434046,53.802438,-1.7425285
BD3 0DL,BD3 0DL,SE 17114 33983,417114,433983,53.801869,-1.7416362
BD3 0DN,BD3 0DN,SE 17119 34039,417119,434039,53.802373,-1.7415572
BD3 0DP,BD3 0DP,SE 17033 33573,417033,433573,53.798187,-1.7428885
BD3 0DQ,postcode not found,,,,,
BD3 0DR,BD3 0DR,SE 17071 34089,417071,434089,53.802823,-1.7422832
BD3 0DS,postcode not found,,,,,
BD3 0DT,BD3 0DT,SE 17062 33554,417062,433554,53.798015,-1.7424493
BD3 0DU,BD3 0DU,SE 17309 34007,417309,434007,53.802079,-1.7386742
BD3 0DW,BD3 0DW,SE 17155 34128,417155,434128,53.803171,-1.7410057
BD3 0DX,BD3 0DX,SE 16982 33949,416982,433949,53.801568,-1.7436422
BD3 0DY,BD3 0DY,SE 17021 33520,417021,433520,53.797711,-1.7430736
BD3 0DZ,BD3 0DZ,SE 16921 33886,416921,433886,53.801004,-1.7445718
BD3 0EA,BD3 0EA,SE 17161 33836,417161,433836,53.800547,-1.7409307
BD3 0EB,BD3 0EB,SE 17072 33787,417072,433787,53.800109,-1.7422847
BD3 0ED,BD3 0ED,SE 16711 33919,416711,433919,53.801307,-1.7477584
BD3 0EE,BD3 0EE,SE 16817 33853,416817,433853,53.800711,-1.7461526
BD3 0EF,BD3 0EF,SE 16817 33796,416817,433796,53.800198,-1.7461557
BD3 0EG,BD3 0EG,SE 17445 34393,417445,434393,53.805543,-1.7365875
BD3 0EH,BD3 0EH,SE 17445 34393,417445,434393,53.805543,-1.7365875
BD3 0EJ,BD3 0EJ,SE 16978 33635,416978,433635,53.798746,-1.7437201
BD3 0EL,BD3 0EL,SE 16928 33673,416928,433673,53.799089,-1.7444772
BD3 0EN,postcode not found,,,,,
BD3 0EP,BD3 0EP,SE 16925 33560,416925,433560,53.798074,-1.7445289
BD3 0EQ,BD3 0EQ,SE 16863 33634,416863,433634,53.798741,-1.7454661
BD3 0ER,BD3 0ER,SE 16879 33650,416879,433650,53.798884,-1.7452223
BD3 0ES,postcode not found,,,,,
BD3 0ET,postcode not found,,,,,
BD3 0EU,postcode not found,,,,,
BD3 0EW,BD3 0EW,SE 17086 33866,417086,433866,53.800819,-1.7420678
BD3 0EX,postcode not found,,,,,
BD3 0EY,BD3 0EY,SE 17012 33712,417012,433712,53.799437,-1.7431997
BD3 0EZ,BD3 0EZ,SE 16900 33983,416900,433983,53.801876,-1.7448854
BD3 0FA,BD3 0FA,SE 16900 33983,416900,433983,53.801876,-1.7448854
BD3 0FB,BD3 0FB,SE 16900 33983,416900,433983,53.801876,-1.7448854
BD3 0HA,BD3 0HA,SE 16868 33942,416868,433942,53.801509,-1.7453734
BD3 0HD,BD3 0HD,SE 16723 34029,416723,434029,53.802295,-1.7475703
BD3 0HE,BD3 0HE,SE 16839 34011,416839,434011,53.80213,-1.74581
BD3 0HF,postcode not found,,,,,
BD3 0HG,BD3 0HG,SE 16810 34053,416810,434053,53.802508,-1.746248
BD3 0HH,BD3 0HH,SE 16779 34093,416779,434093,53.802869,-1.7467166
BD3 0HJ,BD3 0HJ,SE 16922 34088,416922,434088,53.802819,-1.7445456
BD3 0HL,BD3 0HL,SE 16872 34109,416872,434109,53.80301,-1.7453036
BD3 0HN,BD3 0HN,SE 16958 34037,416958,434037,53.80236,-1.7440018
BD3 0HQ,BD3 0HQ,SE 16855 34098,416855,434098,53.802911,-1.7455623
BD3 0HR,BD3 0HR,SE 16975 34057,416975,434057,53.802539,-1.7437426
BD3 0HS,BD3 0HS,SE 16915 34137,416915,434137,53.80326,-1.7446492
BD3 0HT,BD3 0HT,SE 17001 34134,417001,434134,53.80323,-1.7433436
BD3 0HW,BD3 0HW,SE 16737 34237,416737,434237,53.804164,-1.7473465
BD3 0HX,BD3 0HX,SE 17013 34038,417013,434038,53.802367,-1.7431667
BD3 0HY,BD3 0HY,SE 17029 34185,417029,434185,53.803688,-1.7429157
BD3 0HZ,postcode not found,,,,,
BD3 0JA,BD3 0JA,SE 16983 34194,416983,434194,53.80377,-1.7436136
BD3 0JB,BD3 0JB,SE 16939 34263,416939,434263,53.804392,-1.7442779
BD3 0JD,BD3 0JD,SE 16846 34185,416846,434185,53.803694,-1.7456943
BD3 0JE,BD3 0JE,SE 16991 34235,416991,434235,53.804138,-1.7434899
BD3 0JF,BD3 0JF,SE 17035 34263,417035,434263,53.804389,-1.7428203
BD3 0JG,BD3 0JG,SE 16983 34262,416983,434262,53.804381,-1.7436099
BD3 0JH,BD3 0JH,SE 17066 34202,417066,434202,53.803839,-1.7423529
BD3 0JJ,postcode not found,,,,,
BD3 0JN,postcode not found,,,,,
BD3 0JP,BD3 0JP,SE 17072 34440,417072,434440,53.805978,-1.7422487
BD3 0JQ,postcode not found,,,,,
BD3 0JR,postcode not found,,,,,
BD3 0JS,BD3 0JS,SE 17087 34177,417087,434177,53.803614,-1.7420354
BD3 0JT,BD3 0JT,SE 17136 34178,417136,434178,53.803621,-1.7412914
BD3 0JU,BD3 0JU,SE 17126 34263,417126,434263,53.804386,-1.7414385
BD3 0JW,postcode not found,,,,,
BD3 0JX,BD3 0JX,SE 17156 34306,417156,434306,53.804771,-1.7409806
BD3 0JY,BD3 0JY,SE 17127 34450,417127,434450,53.806066,-1.741413
BD3 0JZ,BD3 0JZ,SE 17172 34541,417172,434541,53.806883,-1.7407247
BD3 0LA,BD3 0LA,SE 17130 34596,417130,434596,53.807378,-1.7413594
BD3 0LB,BD3 0LB,SE 17204 34462,417204,434462,53.806172,-1.7402431
BD3 0LD,BD3 0LD,SE 17267 34467,417267,434467,53.806214,-1.7392862
BD3 0LE,BD3 0LE,SE 17257 34639,417257,434639,53.807761,-1.7394285
BD3 0LF,BD3 0LF,SE 17319 34672,417319,434672,53.808055,-1.7384852
BD3 0LG,BD3 0LG,SE 17288 34482,417288,434482,53.806349,-1.7389665
BD3 0LH,BD3 0LH,SE 17345 34518,417345,434518,53.80667,-1.738099
BD3 0LJ,BD3 0LJ,SE 17407 34469,417407,434469,53.806228,-1.7371603
BD3 0LL,BD3 0LL,SE 17164 34654,417164,434654,53.807899,-1.7408399
BD3 0LN,BD3 0LN,SE 17316 34399,417316,434399,53.805602,-1.738546
BD3 0LP,BD3 0LP,SE 17162 34414,417162,434414,53.805742,-1.7408836
BD3 0LQ,BD3 0LQ,SE 17354 34567,417354,434567,53.80711,-1.7379596
BD3 0LR,BD3 0LR,SE 16942 34325,416942,434325,53.804949,-1.744229
BD3 0LS,postcode not found,,,,,
BD3 0LT,BD3 0LT,SE 16827 34402,416827,434402,53.805645,-1.745971
BD3 0LU,postcode not found,,,,,
BD3 0LW,BD3 0LW,SE 17234 34418,417234,434418,53.805775,-1.7397901
BD3 0LX,postcode not found,,,,,
BD3 0LY,BD3 0LY,SE 16658 34505,416658,434505,53.806576,-1.7485316
BD3 0LZ,BD3 0LZ,SE 16591 34573,416591,434573,53.807189,-1.7495454
BD3 0NA,BD3 0NA,SE 16594 34496,416594,434496,53.806497,-1.7495039
BD3 0NB,BD3 0NB,SE 16577 34399,416577,434399,53.805626,-1.7497672
BD3 0ND,BD3 0ND,SE 16571 34483,416571,434483,53.806381,-1.7498539
BD3 0NE,BD3 0NE,SE 16540 34352,416540,434352,53.805204,-1.7503316
BD3 0NF,BD3 0NF,SE 16598 34760,416598,434760,53.80887,-1.749429
BD3 0NG,BD3 0NG,SE 16553 34738,416553,434738,53.808673,-1.7501136
BD3 0NH,postcode not found,,,,,
BD3 0NQ,BD3 0NQ,SE 16621 34832,416621,434832,53.809516,-1.7490759
BD3 0NR,postcode not found,,,,,
BD3 0NS,postcode not found,,,,,
BD3 0NT,postcode not found,,,,,
BD3 0NW,BD3 0NW,SE 16551 34173,416551,434173,53.803595,-1.7501741
BD3 0NX,postcode not found,,,,,
BD3 0PA,postcode not found,,,,,
BD3 0PB,postcode not found,,,,,
BD3 0PD,BD3 0PD,SE 17877 34115,417877,434115,53.80303,-1.7300439
BD3 0PE,BD3 0PE,SE 17352 34730,417352,434730,53.808575,-1.7379808
BD3 0PF,BD3 0PF,SE 17381 34665,417381,434665,53.80799,-1.7375441
BD3 0PG,BD3 0PG,SE 17831 34155,417831,434155,53.803391,-1.7307401
BD3 0PH,BD3 0PH,SE 17563 34120,417563,434120,53.803086,-1.7348113
BD3 0PJ,BD3 0PJ,SE 17646 34136,417646,434136,53.803227,-1.7335501
BD3 0PL,BD3 0PL,SE 17710 34204,417710,434204,53.803836,-1.7325745
BD3 0PN,BD3 0PN,SE 17775 34143,417775,434143,53.803285,-1.731591
BD3 0PP,BD3 0PP,SE 17737 34068,417737,434068,53.802613,-1.7321723
BD3 0PQ,BD3 0PQ,SE 17822 34125,417822,434125,53.803122,-1.7308785
BD3 0PR,BD3 0PR,SE 17644 34076,417644,434076,53.802688,-1.7335839
BD3 0PS,BD3 0PS,SE 17664 34046,417664,434046,53.802417,-1.7332819
BD3 0PT,BD3 0PT,SE 17607 34001,417607,434001,53.802015,-1.7341499
BD3 0PU,BD3 0PU,SE 17703 33952,417703,433952,53.801571,-1.7326952
BD3 0PW,BD3 0PW,SE 17726 34122,417726,434122,53.803098,-1.7323362
BD3 0PX,BD3 0PX,SE 17672 33878,417672,433878,53.800907,-1.7331701
BD3 0PY,BD3 0PY,SE 17696 33939,417696,433939,53.801455,-1.7328022
BD3 0PZ,BD3 0PZ,SE 17777 34236,417777,434236,53.804121,-1.7315553
BD3 0QA,postcode not found,,,,,
BD3 0QB,BD3 0QB,SE 17532 34096,417532,434096,53.802871,-1.7352833
BD3 0QD,BD3 0QD,SE 17553 34163,417553,434163,53.803473,-1.7349607
BD3 0QE,BD3 0QE,SE 17548 34028,417548,434028,53.802259,-1.7350442
BD3 0QF,postcode not found,,,,,
BD3 0QN,postcode not found,,,,,
BD3 0QS,postcode not found,,,,,
BD3 0QT,BD3 0QT,SE 17469 33527,417469,433527,53.797759,-1.7362719
BD3 0QW,BD3 0QW,SE 16663 33971,416663,433971,53.801776,-1.7484844
BD3 0RD,postcode not found,,,,,
BD3 0RF,postcode not found,,,,,
BD3 0RG,BD3 0RG,SE 17331 33588,417331,433588,53.798312,-1.7383636
BD3 0RH,BD3 0RH,SE 17272 33765,417272,433765,53.799905,-1.7392494
BD3 0RJ,BD3 0RJ,SE 17403 33704,417403,433704,53.799352,-1.737264
BD3 0RL,postcode not found,,,,,
BD3 0RN,BD3 0RN,SE 17329 33704,417329,433704,53.799355,-1.7383874
BD3 0RP,BD3 0RP,SE 17072 33673,417072,433673,53.799084,-1.7422909
BD3 0RQ,BD3 0RQ,SE 17254 33696,417254,433696,53.799285,-1.7395265
BD3 0RW,BD3 0RW,SE 17406 33784,417406,433784,53.800071,-1.7372139
BD3 0RY,BD3 0RY,SE 16599 33996,416599,433996,53.802003,-1.7494548
BD3 0SB,postcode not found,,,,,
BD3 0SD,BD3 0SD,SE 17587 33705,417587,433705,53.799355,-1.7344704
BD3 0SE,BD3 0SE,SE 17484 33708,417484,433708,53.799385,-1.736034
BD3 0SF,BD3 0SF,SE 17541 33841,417541,433841,53.800579,-1.7351611
BD3 0SG,BD3 0SG,SE 17565 33648,417565,433648,53.798843,-1.7348076
BD3 0SH,BD3 0SH,SE 17539 33571,417539,433571,53.798152,-1.7352067
BD3 0SJ,postcode not found,,,,,
BD3 0SQ,BD3 0SQ,SE 17544 33736,417544,433736,53.799635,-1.7351215
BD3 0TA,postcode not found,,,,,
BD3 0UE,postcode not found,,,,,
BD3 0UF,postcode not found,,,,,
BD3 0UG,postcode not found,,,,,
BD3 0UH,postcode not found,,,,,
BD3 0UJ,postcode not found,,,,,
BD3 0UL,postcode not found,,,,,
BD3 0UN,postcode not found,,,,,
BD3 0UP,postcode not found,,,,,
BD3 0UQ,postcode not found,,,,,
BD3 0UR,postcode not found,,,,,
BD3 0UT,postcode not found,,,,,
BD3 0UU,postcode not found,,,,,
BD3 0UW,postcode not found,,,,,
BD3 0UX,postcode not found,,,,,
BD3 0UY,postcode not found,,,,,
BD3 0UZ,postcode not found,,,,,
BD3 0WA,BD3 0WA,SE 16177 34017,416177,434017,53.802205,-1.7558609
BD3 0WB,postcode not found,,,,,
BD3 0WP,postcode not found,,,,,
BD3 0WQ,postcode not found,,,,,
BD3 0WR,postcode not found,,,,,
BD3 0WS,BD3 0WS,SE 16177 34017,416177,434017,53.802205,-1.7558609
BD3 0WT,postcode not found,,,,,
BD3 0WU,postcode not found,,,,,
BD3 0WW,postcode not found,,,,,
BD3 0WX,postcode not found,,,,,
BD3 0WY,postcode not found,,,,,
BD3 0WZ,postcode not found,,,,,
BD3 0XA,postcode not found,,,,,
BD3 0XB,postcode not found,,,,,
BD3 0XD,postcode not found,,,,,
BD3 0XE,postcode not found,,,,,
BD3 0XF,postcode not found,,,,,
BD3 0ZA,postcode not found,,,,,
BD3 0ZY,postcode not found,,,,,
BD3 7AA,BD3 7AA,SE 19266 33772,419266,433772,53.799898,-1.7089755
BD3 7AB,BD3 7AB,SE 19296 33659,419296,433659,53.798881,-1.7085271
BD3 7AD,BD3 7AD,SE 19271 33641,419271,433641,53.798721,-1.7089078
BD3 7AE,BD3 7AE,SE 19125 33535,419125,433535,53.797773,-1.7111308
BD3 7AH,BD3 7AH,SE 19332 33457,419332,433457,53.797065,-1.7079931
BD3 7AJ,BD3 7AJ,SE 19426 33615,419426,433615,53.798481,-1.7065562
BD3 7AL,BD3 7AL,SE 19358 33743,419358,433743,53.799634,-1.7075806
BD3 7AN,BD3 7AN,SE 19398 33632,419398,433632,53.798635,-1.7069802
BD3 7AP,BD3 7AP,SE 19415 33787,419415,433787,53.800027,-1.7067124
BD3 7AQ,BD3 7AQ,SE 19392 33445,419392,433445,53.796954,-1.707083
BD3 7AR,BD3 7AR,SE 19447 33727,419447,433727,53.799487,-1.7062304
BD3 7AS,BD3 7AS,SE 19493 33701,419493,433701,53.799252,-1.7055336
BD3 7AU,BD3 7AU,SE 19276 33347,419276,433347,53.796078,-1.7088501
BD3 7AW,BD3 7AW,SE 19416 33810,419416,433810,53.800234,-1.7066958
BD3 7BH,BD3 7BH,SE 19111 33896,419111,433896,53.801018,-1.7113211
BD3 7BJ,postcode not found,,,,,
BD3 7BP,postcode not found,,,,,
BD3 7BQ,BD3 7BQ,SE 19189 33918,419189,433918,53.801213,-1.7101355
